Exp total_cores kernel unit thread result
local_spread 1 dgemm gflops 64 17.1809
local_spread 1 dgemm gflops 64 17.1768
local_spread 1 dgemm gflops 64 17.1786
local_spread 1 dgemm gflops 64 17.1763
local_spread 1 dgemm gflops 64 17.1801
local_spread 1 dgemm gflops 64 17.1844
local_spread 1 dgemm gflops 64 17.1825
local_spread 1 dgemm gflops 64 17.1794
local_spread 1 dgemm gflops 64 17.1781
local_spread 1 dgemm gflops 64 17.1871
local_spread 1 dgemm gflops 64 17.178
local_spread 1 dgemm gflops 72 9.01546
local_spread 1 dgemm gflops 72 17.1709
local_spread 1 dgemm gflops 72 17.17
local_spread 1 dgemm gflops 72 17.1735
local_spread 1 dgemm gflops 72 17.1738
local_spread 1 dgemm gflops 72 17.1756
local_spread 1 dgemm gflops 72 17.1555
local_spread 1 dgemm gflops 72 17.1758
local_spread 1 dgemm gflops 72 17.1726
local_spread 1 dgemm gflops 72 17.1782
local_spread 1 dgemm gflops 72 17.1732
local_spread 1 dgemm gflops 72 17.1741
local_spread 1 dgemm gflops 72 17.1737
local_spread 1 dgemm gflops 72 17.174
local_spread 1 dgemm gflops 72 17.176
local_spread 1 dgemm gflops 72 17.1745
local_spread 1 dgemm gflops 72 17.1788
local_spread 1 dgemm gflops 72 17.1707
local_spread 1 dgemm gflops 72 17.1742
local_spread 1 dgemm gflops 72 17.1762
local_spread 1 dgemm gflops 72 17.1772
local_spread 1 dgemm gflops 72 17.1726
local_spread 1 dgemm gflops 72 17.1759
local_spread 1 dgemm gflops 72 17.1785
local_spread 1 dgemm gflops 72 17.1762
local_spread 1 dgemm gflops 72 17.1733
local_spread 1 dgemm gflops 72 17.1733
local_spread 1 dgemm gflops 72 17.1698
local_spread 1 dgemm gflops 72 17.1775
local_spread 1 dgemm gflops 72 17.1708
local_spread 1 dgemm gflops 72 17.1668
local_spread 1 dgemm gflops 72 17.1777
local_spread 1 dgemm gflops 72 17.176
local_spread 1 dgemm gflops 72 14.3667
local_spread 1 dgemm gflops 72 17.1919
local_spread 1 dgemm gflops 72 17.1942
local_spread 1 dgemm gflops 72 14.1187
local_spread 1 dgemm gflops 72 17.1721
local_spread 1 dgemm gflops 72 17.1683
local_spread 1 dgemm gflops 72 17.1755
local_spread 1 dgemm gflops 72 17.1761
local_spread 1 dgemm gflops 72 17.1731
local_spread 1 dgemm gflops 72 17.1726
local_spread 1 dgemm gflops 72 17.1744
local_spread 1 dgemm gflops 72 17.1771
local_spread 1 dgemm gflops 72 17.1693
local_spread 1 dgemm gflops 72 17.1766
local_spread 1 dgemm gflops 72 17.1713
local_spread 1 dgemm gflops 72 17.1708
local_spread 1 dgemm gflops 72 17.1744
local_spread 1 dgemm gflops 80 8.50451
local_spread 1 dgemm gflops 80 17.1749
local_spread 1 dgemm gflops 80 17.175
local_spread 1 dgemm gflops 80 17.1848
local_spread 1 dgemm gflops 80 17.1774
local_spread 1 dgemm gflops 80 17.1723
local_spread 1 dgemm gflops 80 17.1767
local_spread 1 dgemm gflops 80 17.176
local_spread 1 dgemm gflops 80 17.173
local_spread 1 dgemm gflops 80 17.185
local_spread 1 dgemm gflops 80 17.174
local_spread 1 dgemm gflops 80 17.1744
local_spread 1 dgemm gflops 80 17.1752
local_spread 1 dgemm gflops 80 17.1782
local_spread 1 dgemm gflops 80 17.1726
local_spread 1 dgemm gflops 80 17.1707
local_spread 1 dgemm gflops 80 17.1752
local_spread 1 dgemm gflops 80 17.1767
local_spread 1 dgemm gflops 80 17.1756
local_spread 1 dgemm gflops 80 17.1806
local_spread 1 dgemm gflops 80 17.1843
local_spread 1 dgemm gflops 80 17.174
local_spread 1 dgemm gflops 80 17.1789
local_spread 1 dgemm gflops 80 17.1723
local_spread 1 dgemm gflops 80 17.1726
local_spread 1 dgemm gflops 80 17.1751
local_spread 1 dgemm gflops 80 17.1742
local_spread 1 dgemm gflops 80 17.1737
local_spread 1 dgemm gflops 80 17.1733
local_spread 1 dgemm gflops 80 17.1667
local_spread 1 dgemm gflops 80 17.1774
local_spread 1 dgemm gflops 80 17.177
local_spread 1 dgemm gflops 80 17.1769
local_spread 1 dgemm gflops 80 17.173
local_spread 1 dgemm gflops 80 17.1786
local_spread 1 dgemm gflops 80 17.1698
local_spread 1 dgemm gflops 80 17.1774
local_spread 1 dgemm gflops 80 17.171
local_spread 1 dgemm gflops 80 17.1764
local_spread 1 dgemm gflops 80 17.1744
local_spread 1 dgemm gflops 80 17.1757
local_spread 1 dgemm gflops 80 17.1709
local_spread 1 dgemm gflops 80 17.1742
local_spread 1 dgemm gflops 80 17.1801
local_spread 1 dgemm gflops 80 17.1811
local_spread 1 dgemm gflops 80 17.1803
local_spread 1 dgemm gflops 80 17.1791
local_spread 1 dgemm gflops 80 17.1734
