Exp total_cores kernel unit thread result
256_local_spread 10 dgemm gflops 6 16.2076
256_local_spread 10 dgemm gflops 6 16.1982
256_local_spread 10 dgemm gflops 6 16.1954
256_local_spread 10 dgemm gflops 6 16.2176
256_local_spread 10 dgemm gflops 6 16.1887
256_local_spread 10 dgemm gflops 6 16.2227
256_local_spread 10 dgemm gflops 6 16.2076
256_local_spread 10 dgemm gflops 6 15.966
256_local_spread 10 dgemm gflops 7 12.2718
256_local_spread 10 dgemm gflops 7 15.5941
256_local_spread 10 dgemm gflops 7 15.847
256_local_spread 10 dgemm gflops 7 15.4054
256_local_spread 10 dgemm gflops 7 15.9774
256_local_spread 10 dgemm gflops 7 15.9376
256_local_spread 10 dgemm gflops 7 15.9055
256_local_spread 10 dgemm gflops 7 15.9558
256_local_spread 10 dgemm gflops 7 16.051
256_local_spread 10 dgemm gflops 7 16.0483
256_local_spread 10 dgemm gflops 7 16.0359
256_local_spread 10 dgemm gflops 7 15.5654
256_local_spread 10 dgemm gflops 7 16.0218
256_local_spread 10 dgemm gflops 7 16.0353
256_local_spread 10 dgemm gflops 7 16.1299
256_local_spread 10 dgemm gflops 7 16.1493
256_local_spread 10 dgemm gflops 7 16.1626
256_local_spread 10 dgemm gflops 7 15.8899
256_local_spread 10 dgemm gflops 7 15.7639
256_local_spread 10 dgemm gflops 7 15.92
256_local_spread 10 dgemm gflops 7 15.8475
256_local_spread 10 dgemm gflops 7 16.1854
256_local_spread 10 dgemm gflops 7 16.177
256_local_spread 10 dgemm gflops 7 16.1827
256_local_spread 10 dgemm gflops 7 16.1537
256_local_spread 10 dgemm gflops 7 16.1713
256_local_spread 10 dgemm gflops 7 16.1334
256_local_spread 10 dgemm gflops 7 16.1666
256_local_spread 10 dgemm gflops 7 16.1856
256_local_spread 10 dgemm gflops 7 16.1815
256_local_spread 10 dgemm gflops 7 16.1425
256_local_spread 10 dgemm gflops 7 16.2258
256_local_spread 10 dgemm gflops 7 16.2209
256_local_spread 10 dgemm gflops 7 16.2295
256_local_spread 10 dgemm gflops 7 16.2076
256_local_spread 10 dgemm gflops 7 16.2402
256_local_spread 10 dgemm gflops 7 16.2202
256_local_spread 10 dgemm gflops 7 16.2283
256_local_spread 10 dgemm gflops 7 16.2067
256_local_spread 10 dgemm gflops 7 16.2335
256_local_spread 10 dgemm gflops 7 16.2231
256_local_spread 10 dgemm gflops 7 16.2235
256_local_spread 10 dgemm gflops 7 16.2042
256_local_spread 10 dgemm gflops 7 16.2194
256_local_spread 10 dgemm gflops 7 16.2131
256_local_spread 10 dgemm gflops 7 16.1967
256_local_spread 10 dgemm gflops 7 16.2131
256_local_spread 10 dgemm gflops 7 16.2377
256_local_spread 10 dgemm gflops 7 16.2015
256_local_spread 10 dgemm gflops 7 16.151
256_local_spread 10 dgemm gflops 8 12.268
256_local_spread 10 dgemm gflops 8 15.5076
256_local_spread 10 dgemm gflops 8 15.8636
256_local_spread 10 dgemm gflops 8 15.7396
256_local_spread 10 dgemm gflops 8 15.8144
256_local_spread 10 dgemm gflops 8 15.8786
256_local_spread 10 dgemm gflops 8 15.9763
256_local_spread 10 dgemm gflops 8 15.9789
256_local_spread 10 dgemm gflops 8 16.0808
256_local_spread 10 dgemm gflops 8 16.1038
256_local_spread 10 dgemm gflops 8 16.1159
256_local_spread 10 dgemm gflops 8 15.6568
256_local_spread 10 dgemm gflops 8 16.1228
256_local_spread 10 dgemm gflops 8 16.082
256_local_spread 10 dgemm gflops 8 16.1937
256_local_spread 10 dgemm gflops 8 16.1456
256_local_spread 10 dgemm gflops 8 16.2105
256_local_spread 10 dgemm gflops 8 16.1924
256_local_spread 10 dgemm gflops 8 16.2003
256_local_spread 10 dgemm gflops 8 16.2143
256_local_spread 10 dgemm gflops 8 16.2103
256_local_spread 10 dgemm gflops 8 16.2159
256_local_spread 10 dgemm gflops 8 16.2259
256_local_spread 10 dgemm gflops 8 16.0374
256_local_spread 10 dgemm gflops 8 16.059
256_local_spread 10 dgemm gflops 8 16.1362
256_local_spread 10 dgemm gflops 8 16.2112
256_local_spread 10 dgemm gflops 8 16.2052
256_local_spread 10 dgemm gflops 8 16.2089
256_local_spread 10 dgemm gflops 8 16.2217
256_local_spread 10 dgemm gflops 8 16.2035
256_local_spread 10 dgemm gflops 8 16.215
256_local_spread 10 dgemm gflops 8 16.2207
256_local_spread 10 dgemm gflops 8 16.2323
256_local_spread 10 dgemm gflops 8 16.2141
256_local_spread 10 dgemm gflops 8 16.2312
256_local_spread 10 dgemm gflops 8 16.2211
256_local_spread 10 dgemm gflops 8 16.2189
256_local_spread 10 dgemm gflops 8 16.2058
256_local_spread 10 dgemm gflops 8 16.1678
256_local_spread 10 dgemm gflops 8 16.1982
256_local_spread 10 dgemm gflops 8 16.1886
256_local_spread 10 dgemm gflops 8 16.1882
256_local_spread 10 dgemm gflops 8 16.2078
256_local_spread 10 dgemm gflops 8 16.2038
256_local_spread 10 dgemm gflops 8 16.1943
256_local_spread 10 dgemm gflops 8 16.1739
256_local_spread 10 dgemm gflops 8 16.2108
256_local_spread 10 dgemm gflops 8 16.197
256_local_spread 10 dgemm gflops 8 16.2104
256_local_spread 10 dgemm gflops 9 12.2018
256_local_spread 10 dgemm gflops 9 15.5049
256_local_spread 10 dgemm gflops 9 15.8636
256_local_spread 10 dgemm gflops 9 15.745
256_local_spread 10 dgemm gflops 9 15.8503
256_local_spread 10 dgemm gflops 9 15.8709
256_local_spread 10 dgemm gflops 9 15.9225
256_local_spread 10 dgemm gflops 9 15.6193
256_local_spread 10 dgemm gflops 9 16.1271
256_local_spread 10 dgemm gflops 9 16.0903
256_local_spread 10 dgemm gflops 9 15.8388
256_local_spread 10 dgemm gflops 9 16.0268
256_local_spread 10 dgemm gflops 9 16.0955
256_local_spread 10 dgemm gflops 9 15.9206
256_local_spread 10 dgemm gflops 9 16.1073
256_local_spread 10 dgemm gflops 9 16.0971
256_local_spread 10 dgemm gflops 9 16.0842
256_local_spread 10 dgemm gflops 9 15.9834
256_local_spread 10 dgemm gflops 9 16.0503
256_local_spread 10 dgemm gflops 9 16.0552
256_local_spread 10 dgemm gflops 9 16.1333
256_local_spread 10 dgemm gflops 9 15.7257
256_local_spread 10 dgemm gflops 9 16.1197
256_local_spread 10 dgemm gflops 9 16.1255
256_local_spread 10 dgemm gflops 9 16.112
256_local_spread 10 dgemm gflops 9 16.1149
256_local_spread 10 dgemm gflops 9 16.1191
256_local_spread 10 dgemm gflops 9 16.1335
256_local_spread 10 dgemm gflops 9 16.1003
256_local_spread 10 dgemm gflops 9 16.075
256_local_spread 10 dgemm gflops 9 16.0667
256_local_spread 10 dgemm gflops 9 16.115
256_local_spread 10 dgemm gflops 9 16.1691
256_local_spread 10 dgemm gflops 9 16.161
256_local_spread 10 dgemm gflops 9 16.1594
256_local_spread 10 dgemm gflops 9 16.1705
256_local_spread 10 dgemm gflops 9 16.1389
256_local_spread 10 dgemm gflops 9 16.1701
256_local_spread 10 dgemm gflops 9 16.1627
256_local_spread 10 dgemm gflops 9 16.1675
256_local_spread 10 dgemm gflops 9 16.1699
256_local_spread 10 dgemm gflops 9 16.1708
256_local_spread 10 dgemm gflops 9 16.1563
256_local_spread 10 dgemm gflops 9 16.1419
256_local_spread 10 dgemm gflops 9 16.1659
256_local_spread 10 dgemm gflops 9 16.1719
256_local_spread 10 dgemm gflops 9 16.1685
256_local_spread 10 dgemm gflops 9 16.1896
256_local_spread 10 dgemm gflops 9 16.1596
256_local_spread 10 dgemm gflops 9 16.0959
256_local_spread 10 dgemm gflops 12 12.2267
256_local_spread 10 dgemm gflops 12 15.5466
256_local_spread 10 dgemm gflops 12 15.8468
256_local_spread 10 dgemm gflops 12 15.9873
256_local_spread 10 dgemm gflops 12 15.7006
256_local_spread 10 dgemm gflops 12 16.1368
256_local_spread 10 dgemm gflops 12 16.1136
256_local_spread 10 dgemm gflops 12 16.1128
256_local_spread 10 dgemm gflops 12 16.0699
256_local_spread 10 dgemm gflops 12 16.1232
256_local_spread 10 dgemm gflops 12 15.7478
256_local_spread 10 dgemm gflops 12 16.1225
256_local_spread 10 dgemm gflops 12 16.1432
256_local_spread 10 dgemm gflops 12 16.1225
256_local_spread 10 dgemm gflops 12 16.1371
256_local_spread 10 dgemm gflops 12 16.1241
256_local_spread 10 dgemm gflops 12 16.0433
256_local_spread 10 dgemm gflops 12 16.1594
256_local_spread 10 dgemm gflops 12 16.156
256_local_spread 10 dgemm gflops 12 16.1664
256_local_spread 10 dgemm gflops 12 16.128
256_local_spread 10 dgemm gflops 12 16.1354
256_local_spread 10 dgemm gflops 12 16.1663
256_local_spread 10 dgemm gflops 12 16.161
256_local_spread 10 dgemm gflops 12 16.0808
256_local_spread 10 dgemm gflops 12 16.1589
256_local_spread 10 dgemm gflops 12 16.1518
256_local_spread 10 dgemm gflops 12 16.1384
256_local_spread 10 dgemm gflops 12 16.1385
256_local_spread 10 dgemm gflops 12 16.1601
256_local_spread 10 dgemm gflops 12 16.1664
256_local_spread 10 dgemm gflops 12 16.1624
256_local_spread 10 dgemm gflops 12 16.1499
256_local_spread 10 dgemm gflops 12 16.1673
256_local_spread 10 dgemm gflops 12 16.1476
