Exp total_cores kernel unit thread result
512_remote_spread 10 dgemm gflops 6 15.2308
512_remote_spread 10 dgemm gflops 6 15.2731
512_remote_spread 10 dgemm gflops 6 15.2555
512_remote_spread 10 dgemm gflops 6 15.2274
512_remote_spread 10 dgemm gflops 6 15.2957
512_remote_spread 10 dgemm gflops 6 15.2241
512_remote_spread 10 dgemm gflops 6 15.2457
512_remote_spread 10 dgemm gflops 6 15.2295
512_remote_spread 10 dgemm gflops 6 15.2779
512_remote_spread 10 dgemm gflops 6 15.2881
512_remote_spread 10 dgemm gflops 6 15.281
512_remote_spread 10 dgemm gflops 6 15.2403
512_remote_spread 10 dgemm gflops 6 15.2158
512_remote_spread 10 dgemm gflops 6 15.2273
512_remote_spread 10 dgemm gflops 6 14.9596
512_remote_spread 10 dgemm gflops 6 15.3153
512_remote_spread 10 dgemm gflops 6 15.2303
512_remote_spread 10 dgemm gflops 6 15.26
512_remote_spread 10 dgemm gflops 6 15.214
512_remote_spread 10 dgemm gflops 6 15.2378
512_remote_spread 10 dgemm gflops 6 15.2724
512_remote_spread 10 dgemm gflops 6 15.2362
512_remote_spread 10 dgemm gflops 6 15.214
512_remote_spread 10 dgemm gflops 6 15.2782
512_remote_spread 10 dgemm gflops 6 15.2449
512_remote_spread 10 dgemm gflops 6 15.2904
512_remote_spread 10 dgemm gflops 6 15.2646
512_remote_spread 10 dgemm gflops 6 15.2711
512_remote_spread 10 dgemm gflops 6 15.2463
512_remote_spread 10 dgemm gflops 6 15.2761
512_remote_spread 10 dgemm gflops 6 15.1996
512_remote_spread 10 dgemm gflops 7 11.3619
512_remote_spread 10 dgemm gflops 7 14.7043
512_remote_spread 10 dgemm gflops 7 14.9562
512_remote_spread 10 dgemm gflops 7 14.8159
512_remote_spread 10 dgemm gflops 7 15.0567
512_remote_spread 10 dgemm gflops 7 14.9305
512_remote_spread 10 dgemm gflops 7 15.0095
512_remote_spread 10 dgemm gflops 7 14.9891
512_remote_spread 10 dgemm gflops 7 15.223
512_remote_spread 10 dgemm gflops 7 15.1632
512_remote_spread 10 dgemm gflops 7 15.2305
512_remote_spread 10 dgemm gflops 7 15.2514
512_remote_spread 10 dgemm gflops 7 15.2169
512_remote_spread 10 dgemm gflops 7 15.2326
512_remote_spread 10 dgemm gflops 7 15.2277
512_remote_spread 10 dgemm gflops 7 15.2088
512_remote_spread 10 dgemm gflops 7 15.1754
512_remote_spread 10 dgemm gflops 7 14.9135
512_remote_spread 10 dgemm gflops 7 15.126
512_remote_spread 10 dgemm gflops 7 15.2742
512_remote_spread 10 dgemm gflops 7 15.2904
512_remote_spread 10 dgemm gflops 7 15.2362
512_remote_spread 10 dgemm gflops 7 15.2155
512_remote_spread 10 dgemm gflops 7 15.2606
512_remote_spread 10 dgemm gflops 7 15.2171
512_remote_spread 10 dgemm gflops 7 15.2362
512_remote_spread 10 dgemm gflops 7 15.2299
512_remote_spread 10 dgemm gflops 7 15.2669
512_remote_spread 10 dgemm gflops 7 15.2628
512_remote_spread 10 dgemm gflops 7 15.2816
512_remote_spread 10 dgemm gflops 7 15.2424
512_remote_spread 10 dgemm gflops 7 15.2712
512_remote_spread 10 dgemm gflops 7 15.2351
512_remote_spread 10 dgemm gflops 7 15.2555
512_remote_spread 10 dgemm gflops 7 15.2835
512_remote_spread 10 dgemm gflops 7 15.2302
512_remote_spread 10 dgemm gflops 7 15.2874
512_remote_spread 10 dgemm gflops 7 15.2764
512_remote_spread 10 dgemm gflops 7 15.2309
512_remote_spread 10 dgemm gflops 7 15.2463
512_remote_spread 10 dgemm gflops 7 15.2686
512_remote_spread 10 dgemm gflops 7 15.2236
512_remote_spread 10 dgemm gflops 7 15.2521
512_remote_spread 10 dgemm gflops 7 15.2254
512_remote_spread 10 dgemm gflops 7 15.2416
512_remote_spread 10 dgemm gflops 7 15.2622
512_remote_spread 10 dgemm gflops 7 15.2581
512_remote_spread 10 dgemm gflops 7 15.2536
512_remote_spread 10 dgemm gflops 7 15.2617
512_remote_spread 10 dgemm gflops 7 15.1956
512_remote_spread 10 dgemm gflops 8 11.3737
512_remote_spread 10 dgemm gflops 8 14.8385
512_remote_spread 10 dgemm gflops 8 14.988
512_remote_spread 10 dgemm gflops 8 14.9003
512_remote_spread 10 dgemm gflops 8 15.0419
512_remote_spread 10 dgemm gflops 8 15.154
512_remote_spread 10 dgemm gflops 8 15.1673
512_remote_spread 10 dgemm gflops 8 15.2106
512_remote_spread 10 dgemm gflops 8 15.2893
512_remote_spread 10 dgemm gflops 8 15.3108
512_remote_spread 10 dgemm gflops 8 15.2957
512_remote_spread 10 dgemm gflops 8 15.2808
512_remote_spread 10 dgemm gflops 8 15.3031
512_remote_spread 10 dgemm gflops 8 15.3047
512_remote_spread 10 dgemm gflops 8 15.3327
512_remote_spread 10 dgemm gflops 8 15.3135
512_remote_spread 10 dgemm gflops 8 15.2747
512_remote_spread 10 dgemm gflops 8 15.2693
512_remote_spread 10 dgemm gflops 8 15.3003
512_remote_spread 10 dgemm gflops 8 15.2952
512_remote_spread 10 dgemm gflops 8 15.3053
512_remote_spread 10 dgemm gflops 8 15.2804
512_remote_spread 10 dgemm gflops 8 15.2682
512_remote_spread 10 dgemm gflops 8 15.3206
512_remote_spread 10 dgemm gflops 8 15.2992
512_remote_spread 10 dgemm gflops 8 15.2487
512_remote_spread 10 dgemm gflops 8 15.2545
512_remote_spread 10 dgemm gflops 8 15.226
512_remote_spread 10 dgemm gflops 8 15.2697
512_remote_spread 10 dgemm gflops 8 15.2825
512_remote_spread 10 dgemm gflops 8 15.2147
512_remote_spread 10 dgemm gflops 8 15.2502
512_remote_spread 10 dgemm gflops 8 15.2249
512_remote_spread 10 dgemm gflops 8 15.2307
512_remote_spread 10 dgemm gflops 8 15.3222
512_remote_spread 10 dgemm gflops 8 15.1808
512_remote_spread 10 dgemm gflops 8 15.2427
512_remote_spread 10 dgemm gflops 8 15.2688
512_remote_spread 10 dgemm gflops 8 15.2311
512_remote_spread 10 dgemm gflops 8 15.2419
512_remote_spread 10 dgemm gflops 8 15.2128
512_remote_spread 10 dgemm gflops 8 15.2114
512_remote_spread 10 dgemm gflops 8 15.1977
512_remote_spread 10 dgemm gflops 8 15.2201
512_remote_spread 10 dgemm gflops 8 15.2331
512_remote_spread 10 dgemm gflops 8 15.235
512_remote_spread 10 dgemm gflops 8 15.2426
512_remote_spread 10 dgemm gflops 8 15.2279
512_remote_spread 10 dgemm gflops 8 15.2617
512_remote_spread 10 dgemm gflops 8 15.2323
512_remote_spread 10 dgemm gflops 9 11.4004
512_remote_spread 10 dgemm gflops 9 14.8188
512_remote_spread 10 dgemm gflops 9 14.9746
512_remote_spread 10 dgemm gflops 9 14.8777
512_remote_spread 10 dgemm gflops 9 15.0028
512_remote_spread 10 dgemm gflops 9 15.0203
512_remote_spread 10 dgemm gflops 9 15.0635
512_remote_spread 10 dgemm gflops 9 15.1134
512_remote_spread 10 dgemm gflops 9 15.1739
512_remote_spread 10 dgemm gflops 9 15.1774
512_remote_spread 10 dgemm gflops 9 15.1361
512_remote_spread 10 dgemm gflops 9 15.2111
512_remote_spread 10 dgemm gflops 9 15.1825
512_remote_spread 10 dgemm gflops 9 15.2011
512_remote_spread 10 dgemm gflops 9 15.1637
512_remote_spread 10 dgemm gflops 9 15.1975
512_remote_spread 10 dgemm gflops 9 15.1421
512_remote_spread 10 dgemm gflops 9 15.1342
512_remote_spread 10 dgemm gflops 9 15.1558
512_remote_spread 10 dgemm gflops 9 15.1592
512_remote_spread 10 dgemm gflops 9 15.1968
512_remote_spread 10 dgemm gflops 9 15.1357
512_remote_spread 10 dgemm gflops 9 15.1566
512_remote_spread 10 dgemm gflops 9 15.2164
512_remote_spread 10 dgemm gflops 9 15.1325
512_remote_spread 10 dgemm gflops 9 15.1631
512_remote_spread 10 dgemm gflops 9 15.186
512_remote_spread 10 dgemm gflops 9 15.2238
512_remote_spread 10 dgemm gflops 9 15.2143
512_remote_spread 10 dgemm gflops 9 15.2162
512_remote_spread 10 dgemm gflops 9 15.2227
512_remote_spread 10 dgemm gflops 9 15.2021
512_remote_spread 10 dgemm gflops 9 15.2261
512_remote_spread 10 dgemm gflops 9 15.1645
512_remote_spread 10 dgemm gflops 9 15.1985
512_remote_spread 10 dgemm gflops 9 15.1251
512_remote_spread 10 dgemm gflops 9 15.1947
512_remote_spread 10 dgemm gflops 9 15.2072
512_remote_spread 10 dgemm gflops 9 15.1496
512_remote_spread 10 dgemm gflops 9 15.203
512_remote_spread 10 dgemm gflops 9 15.1883
512_remote_spread 10 dgemm gflops 9 15.1992
512_remote_spread 10 dgemm gflops 9 15.2375
512_remote_spread 10 dgemm gflops 9 15.1872
512_remote_spread 10 dgemm gflops 9 15.2372
512_remote_spread 10 dgemm gflops 9 15.22
512_remote_spread 10 dgemm gflops 9 15.2175
512_remote_spread 10 dgemm gflops 9 15.1882
512_remote_spread 10 dgemm gflops 9 15.2409
512_remote_spread 10 dgemm gflops 9 15.2042
512_remote_spread 10 dgemm gflops 12 11.2442
512_remote_spread 10 dgemm gflops 12 14.7438
512_remote_spread 10 dgemm gflops 12 14.9081
512_remote_spread 10 dgemm gflops 12 14.9448
512_remote_spread 10 dgemm gflops 12 15.0277
512_remote_spread 10 dgemm gflops 12 15.0124
512_remote_spread 10 dgemm gflops 12 15.0466
512_remote_spread 10 dgemm gflops 12 14.8002
512_remote_spread 10 dgemm gflops 12 15.0989
512_remote_spread 10 dgemm gflops 12 15.0563
512_remote_spread 10 dgemm gflops 12 15.1179
512_remote_spread 10 dgemm gflops 12 15.1156
512_remote_spread 10 dgemm gflops 12 15.1709
512_remote_spread 10 dgemm gflops 12 15.1663
512_remote_spread 10 dgemm gflops 12 15.1854
512_remote_spread 10 dgemm gflops 12 15.1135
512_remote_spread 10 dgemm gflops 12 15.0814
512_remote_spread 10 dgemm gflops 12 15.0499
512_remote_spread 10 dgemm gflops 12 15.1133
512_remote_spread 10 dgemm gflops 12 15.1817
512_remote_spread 10 dgemm gflops 12 15.1446
512_remote_spread 10 dgemm gflops 12 15.1058
512_remote_spread 10 dgemm gflops 12 15.1182
512_remote_spread 10 dgemm gflops 12 15.1926
512_remote_spread 10 dgemm gflops 12 15.188
512_remote_spread 10 dgemm gflops 12 15.153
512_remote_spread 10 dgemm gflops 12 15.1548
512_remote_spread 10 dgemm gflops 12 15.1566
512_remote_spread 10 dgemm gflops 12 15.1629
512_remote_spread 10 dgemm gflops 12 15.0948
512_remote_spread 10 dgemm gflops 12 15.1718
512_remote_spread 10 dgemm gflops 12 15.1989
512_remote_spread 10 dgemm gflops 12 15.1161
512_remote_spread 10 dgemm gflops 12 15.0587
512_remote_spread 10 dgemm gflops 12 15.1362
512_remote_spread 10 dgemm gflops 12 15.1686
512_remote_spread 10 dgemm gflops 12 15.1386
512_remote_spread 10 dgemm gflops 12 15.1347
512_remote_spread 10 dgemm gflops 12 15.1803
512_remote_spread 10 dgemm gflops 12 15.1752
512_remote_spread 10 dgemm gflops 12 15.1864
512_remote_spread 10 dgemm gflops 12 15.1453
512_remote_spread 10 dgemm gflops 12 15.1888
512_remote_spread 10 dgemm gflops 12 15.1376
512_remote_spread 10 dgemm gflops 12 15.1991
512_remote_spread 10 dgemm gflops 12 15.187
512_remote_spread 10 dgemm gflops 12 15.1526
512_remote_spread 10 dgemm gflops 12 15.1917
512_remote_spread 10 dgemm gflops 12 15.1767
512_remote_spread 10 dgemm gflops 12 15.0917
512_remote_spread 10 dgemm gflops 13 11.2459
512_remote_spread 10 dgemm gflops 13 14.6778
512_remote_spread 10 dgemm gflops 13 14.8429
512_remote_spread 10 dgemm gflops 13 14.905
512_remote_spread 10 dgemm gflops 13 14.9559
512_remote_spread 10 dgemm gflops 13 15.0244
512_remote_spread 10 dgemm gflops 13 15.0465
512_remote_spread 10 dgemm gflops 13 15.0011
512_remote_spread 10 dgemm gflops 13 15.0756
