Exp total_cores kernel unit thread result
256_remote_spread 1 dgemm gflops 56 16.7793
256_remote_spread 1 dgemm gflops 56 16.7527
256_remote_spread 1 dgemm gflops 56 16.7754
256_remote_spread 1 dgemm gflops 56 16.7615
256_remote_spread 1 dgemm gflops 56 16.7777
256_remote_spread 1 dgemm gflops 56 16.7455
256_remote_spread 1 dgemm gflops 56 16.7743
256_remote_spread 1 dgemm gflops 56 16.7646
256_remote_spread 1 dgemm gflops 56 16.7749
256_remote_spread 1 dgemm gflops 56 16.7449
256_remote_spread 1 dgemm gflops 56 16.7778
256_remote_spread 1 dgemm gflops 56 16.7636
256_remote_spread 1 dgemm gflops 56 16.7903
256_remote_spread 1 dgemm gflops 56 16.7293
256_remote_spread 1 dgemm gflops 56 16.7656
256_remote_spread 1 dgemm gflops 56 16.757
256_remote_spread 1 dgemm gflops 56 16.7751
256_remote_spread 1 dgemm gflops 56 16.7446
256_remote_spread 1 dgemm gflops 56 16.7827
256_remote_spread 1 dgemm gflops 56 16.7515
256_remote_spread 1 dgemm gflops 56 16.7808
256_remote_spread 1 dgemm gflops 56 16.7714
256_remote_spread 1 dgemm gflops 56 16.7849
256_remote_spread 1 dgemm gflops 56 11.3031
256_remote_spread 1 dgemm gflops 56 16.7718
256_remote_spread 1 dgemm gflops 56 16.741
256_remote_spread 1 dgemm gflops 56 16.7689
256_remote_spread 1 dgemm gflops 56 16.7525
256_remote_spread 1 dgemm gflops 56 11.9547
256_remote_spread 1 dgemm gflops 56 16.7734
256_remote_spread 1 dgemm gflops 64 2.6565
256_remote_spread 1 dgemm gflops 64 16.7345
256_remote_spread 1 dgemm gflops 64 16.7288
256_remote_spread 1 dgemm gflops 64 16.768
256_remote_spread 1 dgemm gflops 64 16.7256
256_remote_spread 1 dgemm gflops 64 16.7633
256_remote_spread 1 dgemm gflops 64 16.7295
256_remote_spread 1 dgemm gflops 64 16.7853
256_remote_spread 1 dgemm gflops 64 16.7329
256_remote_spread 1 dgemm gflops 64 16.7746
256_remote_spread 1 dgemm gflops 64 16.7196
256_remote_spread 1 dgemm gflops 64 16.7745
256_remote_spread 1 dgemm gflops 64 16.7564
256_remote_spread 1 dgemm gflops 64 16.7726
256_remote_spread 1 dgemm gflops 64 16.7251
256_remote_spread 1 dgemm gflops 64 16.7344
256_remote_spread 1 dgemm gflops 64 16.7716
256_remote_spread 1 dgemm gflops 64 16.7417
256_remote_spread 1 dgemm gflops 64 16.7671
256_remote_spread 1 dgemm gflops 64 16.7286
256_remote_spread 1 dgemm gflops 64 16.7707
256_remote_spread 1 dgemm gflops 64 16.7301
256_remote_spread 1 dgemm gflops 64 16.7676
256_remote_spread 1 dgemm gflops 64 16.752
256_remote_spread 1 dgemm gflops 64 16.7711
256_remote_spread 1 dgemm gflops 64 16.7391
256_remote_spread 1 dgemm gflops 64 16.7728
256_remote_spread 1 dgemm gflops 64 16.7475
256_remote_spread 1 dgemm gflops 64 16.7731
256_remote_spread 1 dgemm gflops 64 10.89
256_remote_spread 1 dgemm gflops 64 16.7706
256_remote_spread 1 dgemm gflops 64 16.7214
256_remote_spread 1 dgemm gflops 64 16.7645
256_remote_spread 1 dgemm gflops 64 16.7079
256_remote_spread 1 dgemm gflops 64 16.7611
256_remote_spread 1 dgemm gflops 64 16.7232
256_remote_spread 1 dgemm gflops 64 16.7797
256_remote_spread 1 dgemm gflops 64 16.7174
256_remote_spread 1 dgemm gflops 64 16.7696
256_remote_spread 1 dgemm gflops 64 16.7111
256_remote_spread 1 dgemm gflops 64 16.7687
256_remote_spread 1 dgemm gflops 64 16.7139
256_remote_spread 1 dgemm gflops 64 16.7691
256_remote_spread 1 dgemm gflops 64 16.7233
256_remote_spread 1 dgemm gflops 64 16.7723
256_remote_spread 1 dgemm gflops 64 16.7313
256_remote_spread 1 dgemm gflops 64 16.7579
256_remote_spread 1 dgemm gflops 64 16.7271
256_remote_spread 1 dgemm gflops 64 16.7565
256_remote_spread 1 dgemm gflops 64 16.7085
256_remote_spread 1 dgemm gflops 72 2.63406
256_remote_spread 1 dgemm gflops 72 16.6921
256_remote_spread 1 dgemm gflops 72 16.7562
256_remote_spread 1 dgemm gflops 72 16.7287
256_remote_spread 1 dgemm gflops 72 16.7602
256_remote_spread 1 dgemm gflops 72 16.7351
256_remote_spread 1 dgemm gflops 72 16.77
256_remote_spread 1 dgemm gflops 72 16.7419
256_remote_spread 1 dgemm gflops 72 16.7784
256_remote_spread 1 dgemm gflops 72 16.7263
256_remote_spread 1 dgemm gflops 72 16.7565
256_remote_spread 1 dgemm gflops 72 16.7603
256_remote_spread 1 dgemm gflops 72 16.7596
256_remote_spread 1 dgemm gflops 72 16.7404
256_remote_spread 1 dgemm gflops 72 16.7626
256_remote_spread 1 dgemm gflops 72 16.7383
256_remote_spread 1 dgemm gflops 72 16.7728
256_remote_spread 1 dgemm gflops 72 16.7502
256_remote_spread 1 dgemm gflops 72 16.7604
256_remote_spread 1 dgemm gflops 72 16.7443
256_remote_spread 1 dgemm gflops 72 16.7706
256_remote_spread 1 dgemm gflops 72 16.7357
256_remote_spread 1 dgemm gflops 72 16.782
256_remote_spread 1 dgemm gflops 72 16.7444
256_remote_spread 1 dgemm gflops 72 16.7667
256_remote_spread 1 dgemm gflops 72 16.7453
256_remote_spread 1 dgemm gflops 72 16.7733
256_remote_spread 1 dgemm gflops 72 16.7463
256_remote_spread 1 dgemm gflops 72 16.764
256_remote_spread 1 dgemm gflops 72 16.7544
256_remote_spread 1 dgemm gflops 72 16.7716
256_remote_spread 1 dgemm gflops 72 16.7419
256_remote_spread 1 dgemm gflops 72 16.7672
256_remote_spread 1 dgemm gflops 72 16.7279
256_remote_spread 1 dgemm gflops 72 16.7591
256_remote_spread 1 dgemm gflops 72 16.7472
256_remote_spread 1 dgemm gflops 72 16.7704
256_remote_spread 1 dgemm gflops 72 16.7414
256_remote_spread 1 dgemm gflops 72 16.7662
256_remote_spread 1 dgemm gflops 72 16.7456
256_remote_spread 1 dgemm gflops 72 16.7662
256_remote_spread 1 dgemm gflops 72 16.7361
256_remote_spread 1 dgemm gflops 72 16.7578
256_remote_spread 1 dgemm gflops 72 10.4942
256_remote_spread 1 dgemm gflops 72 16.7839
256_remote_spread 1 dgemm gflops 72 16.7604
256_remote_spread 1 dgemm gflops 72 16.7957
256_remote_spread 1 dgemm gflops 72 16.7435
256_remote_spread 1 dgemm gflops 72 16.7848
256_remote_spread 1 dgemm gflops 72 11.6019
256_remote_spread 1 dgemm gflops 80 2.75159
256_remote_spread 1 dgemm gflops 80 16.7552
256_remote_spread 1 dgemm gflops 80 16.7383
256_remote_spread 1 dgemm gflops 80 16.7668
256_remote_spread 1 dgemm gflops 80 16.7528
256_remote_spread 1 dgemm gflops 80 16.7803
256_remote_spread 1 dgemm gflops 80 16.7459
256_remote_spread 1 dgemm gflops 80 16.7813
256_remote_spread 1 dgemm gflops 80 16.7561
256_remote_spread 1 dgemm gflops 80 16.7732
256_remote_spread 1 dgemm gflops 80 16.7517
256_remote_spread 1 dgemm gflops 80 16.7724
256_remote_spread 1 dgemm gflops 80 16.7417
256_remote_spread 1 dgemm gflops 80 16.7781
256_remote_spread 1 dgemm gflops 80 16.7531
256_remote_spread 1 dgemm gflops 80 16.785
256_remote_spread 1 dgemm gflops 80 16.7699
256_remote_spread 1 dgemm gflops 80 16.7761
256_remote_spread 1 dgemm gflops 80 16.7433
256_remote_spread 1 dgemm gflops 80 16.7799
256_remote_spread 1 dgemm gflops 80 16.751
256_remote_spread 1 dgemm gflops 80 16.7845
256_remote_spread 1 dgemm gflops 80 16.7469
256_remote_spread 1 dgemm gflops 80 16.7875
256_remote_spread 1 dgemm gflops 80 16.748
256_remote_spread 1 dgemm gflops 80 16.7833
256_remote_spread 1 dgemm gflops 80 16.7553
256_remote_spread 1 dgemm gflops 80 16.79
256_remote_spread 1 dgemm gflops 80 16.7174
256_remote_spread 1 dgemm gflops 80 16.7787
256_remote_spread 1 dgemm gflops 80 16.7529
256_remote_spread 1 dgemm gflops 80 10.5115
256_remote_spread 1 dgemm gflops 80 16.7827
256_remote_spread 1 dgemm gflops 80 16.7336
256_remote_spread 1 dgemm gflops 80 16.7833
256_remote_spread 1 dgemm gflops 80 16.7532
256_remote_spread 1 dgemm gflops 80 16.7759
256_remote_spread 1 dgemm gflops 80 16.7529
256_remote_spread 1 dgemm gflops 80 16.7805
256_remote_spread 1 dgemm gflops 80 16.7501
256_remote_spread 1 dgemm gflops 80 16.7809
256_remote_spread 1 dgemm gflops 80 16.7587
256_remote_spread 1 dgemm gflops 80 16.7741
256_remote_spread 1 dgemm gflops 80 16.7517
256_remote_spread 1 dgemm gflops 80 16.7782
256_remote_spread 1 dgemm gflops 80 16.7623
256_remote_spread 1 dgemm gflops 80 16.7828
256_remote_spread 1 dgemm gflops 80 16.7695
256_remote_spread 1 dgemm gflops 80 11.6987
256_remote_spread 1 dgemm gflops 80 16.7436
256_remote_spread 1 dgemm gflops 88 2.81726
256_remote_spread 1 dgemm gflops 88 16.7507
256_remote_spread 1 dgemm gflops 88 16.7298
256_remote_spread 1 dgemm gflops 88 16.7674
256_remote_spread 1 dgemm gflops 88 16.7308
256_remote_spread 1 dgemm gflops 88 16.763
256_remote_spread 1 dgemm gflops 88 16.7355
256_remote_spread 1 dgemm gflops 88 16.7705
256_remote_spread 1 dgemm gflops 88 16.7396
